Date,XLE,XLK
2021-11-24,49.959102630615234,164.9068145751953
2021-11-26,47.94900894165039,160.7899169921875
2021-11-29,48.225074768066406,164.8098907470703
2021-11-30,47.094932556152344,163.4344024658203
2021-12-01,46.59456253051758,161.19674682617188
2021-12-02,47.94900894165039,162.6788330078125
2021-12-03,47.56940841674805,159.95687866210938
2021-12-06,48.276832580566406,161.47767639160156
2021-12-07,49.40697479248047,167.11538696289062
2021-12-08,49.398345947265625,167.880615234375
2021-12-09,49.01875305175781,166.0691680908203
2021-12-10,49.3810920715332,169.4014129638672
2021-12-13,48.0093994140625,166.88290405273438
2021-12-14,47.810970306396484,164.14157104492188
2021-12-15,47.578041076660156,168.49090576171875
2021-12-16,47.87998962402344,163.71531677246094
2021-12-17,46.90513229370117,162.62071228027344
2021-12-20,46.324005126953125,160.68650817871094
2021-12-21,47.643558502197266,164.75294494628906
2021-12-22,47.94941329956055,166.90744018554688
2021-12-23,47.97563552856445,167.83914184570312
2021-12-27,49.02427291870117,171.43968200683594
2021-12-28,48.98932647705078,170.5468292236328
2021-12-29,48.67473220825195,170.69241333007812
2021-12-30,48.37761688232422,169.56663513183594
2021-12-31,48.49995803833008,168.74169921875
2022-01-03,50.003013610839844,170.34304809570312
2022-01-04,51.7332878112793,168.53790283203125
2022-01-05,51.724544525146484,163.3554229736328
2022-01-06,52.878055572509766,162.53045654296875
2022-01-07,53.6033821105957,161.03587341308594
2022-01-10,53.43733596801758,161.06500244140625
2022-01-11,55.2549934387207,162.9962921142578
2022-01-12,55.35986328125,163.76300048828125
2022-01-13,55.0802116394043,159.52186584472656
2022-01-14,56.37355422973633,160.87088012695312
2022-01-18,56.60075378417969,157.00830078125
2022-01-19,56.190040588378906,154.81495666503906
2022-01-20,55.67445373535156,152.81570434570312
2022-01-21,54.57337188720703,149.778076171875
2022-01-24,54.940399169921875,150.55445861816406
2022-01-25,57.072654724121094,147.0703125
2022-01-26,56.97652053833008,147.93408203125
2022-01-27,57.59698486328125,146.91505432128906
2022-01-28,57.352298736572266,153.33975219726562
2022-01-31,57.605709075927734,157.19271850585938
2022-02-01,59.65930938720703,157.6002960205078
2022-02-02,59.8515739440918,158.8813934326172
2022-02-03,59.28354263305664,154.27146911621094
2022-02-04,60.2098503112793,154.8926239013672
2022-02-07,60.97885513305664,153.8638458251953
2022-02-08,59.66804885864258,155.7660369873047
2022-02-09,60.16614532470703,159.2210693359375
2022-02-10,59.790401458740234,155.0575714111328
2022-02-11,61.5294075012207,150.32150268554688
2022-02-14,60.07877731323242,150.27301025390625
2022-02-15,59.4495849609375,154.2229461669922
2022-02-16,59.93022918701172,154.06764221191406
2022-02-17,59.83409881591797,149.45774841308594
2022-02-18,59.46706771850586,147.9437713623047
2022-02-22,58.505802154541016,146.57533264160156
2022-02-23,59.108768463134766,142.90682983398438
2022-02-24,58.645626068115234,147.78851318359375
2022-02-25,60.19237518310547,149.79745483398438
2022-02-28,61.67796325683594,149.5257110595703
2022-03-01,62.29841232299805,146.53656005859375
2022-03-02,63.72282028198242,149.71006774902344
2022-03-03,63.89760208129883,147.9243621826172
2022-03-04,65.7414779663086,145.33311462402344
2022-03-07,66.71146392822266,140.01475524902344
2022-03-08,67.76013946533203,139.3354034423828
2022-03-09,65.68901824951172,144.8478546142578
2022-03-10,67.6989517211914,142.31483459472656
2022-03-11,67.15715026855469,139.81094360351562
2022-03-14,65.14725494384766,137.21969604492188
2022-03-15,62.761558532714844,141.82960510253906
2022-03-16,62.47317886352539,146.4394989013672
2022-03-17,64.62291717529297,147.47796630859375
2022-03-18,64.5617446899414,150.49620056152344
2022-03-21,67.16431427001953,150.2103729248047
2022-03-22,66.67027282714844,152.36883544921875
2022-03-23,67.81717681884766,150.025634765625
2022-03-24,67.98480224609375,153.92454528808594
2022-03-25,69.47577667236328,153.8370361328125
2022-03-28,67.75543212890625,155.66494750976562
2022-03-29,67.5789794921875,158.97076416015625
2022-03-30,68.3641586303711,156.8511505126953
2022-03-31,67.43782043457031,154.52737426757812
2022-04-01,67.98480224609375,154.07041931152344
2022-04-04,68.0730209350586,156.9969940185547
2022-04-05,67.0055160522461,153.691162109375
2022-04-06,67.40253448486328,150.05484008789062
2022-04-07,68.28477478027344,150.28814697265625
2022-04-08,70.16390991210938,148.18797302246094
2022-04-11,68.05537414550781,144.45437622070312
2022-04-12,69.18463897705078,143.8126220703125
2022-04-13,70.21685028076172,146.12669372558594
2022-04-14,70.44623565673828,142.5778045654297
